lcl|NC_013198.1_prot_WP_012807323.1_36	iUTI89_1310.UTI89_C0215	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iECIAI39_1322.ECIAI39_0444	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iEKO11_1354.EKO11_3718	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iETEC_1333.ETEC_0195	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iZ_1308.Z0211	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iSFxv_1172.SFxv_0200	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iECBD_1354.ECBD_3419	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iECW_1372.ECW_m0196	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iECB_1328.ECB_00198	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iECD_1391.ECD_00198	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iEC55989_1330.EC55989_0197	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iEC042_1314.EC042_0198	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iY75_1357.Y75_RS01010	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iSSON_1240.SSON_0213	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iSbBS512_1146.SbBS512_E0193	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iECSE_1348.ECSE_0201	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iECSF_1327.ECSF_0215	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iECO111_1330.ECO111_0202	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iECH74115_1262.ECH74115_0210	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iUMNK88_1353.UMNK88_205	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iE2348C_1286.E2348C_0205	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iAPECO1_1312.APECO1_1788	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	ic_1306.c0240	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iBWG_1329.BWG_0192	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iJR904.b0199	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iAF1260.b0199	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iJO1366.b0199	40.2	219	124	3	4	216	2	219	4.8e-38	156.8
lcl|NC_013198.1_prot_WP_012807323.1_36	iSF_1195.SF0190	40.2	219	124	3	4	216	2	219	1.1e-37	155.6
lcl|NC_013198.1_prot_WP_012807323.1_36	iSFV_1184.SFV_0183	40.2	219	124	3	4	216	2	219	1.1e-37	155.6
lcl|NC_013198.1_prot_WP_012807323.1_36	iYL1228.KPN_00213	40.2	219	124	4	4	216	2	219	1.8e-37	154.8
lcl|NC_013198.1_prot_WP_014568892.1_38	iECABU_c1320.ECABU_c08630	30.3	264	181	3	3	264	2	264	2.3e-28	124.8
lcl|NC_013198.1_prot_WP_014568892.1_38	ic_1306.c0907	30.3	264	181	3	3	264	2	264	2.3e-28	124.8
lcl|NC_013198.1_prot_WP_014568892.1_38	iECO103_1326.ECO103_0866	30.4	263	180	3	3	263	2	263	4.0e-28	124.0
lcl|NC_013198.1_prot_WP_014568892.1_38	iECOK1_1307.ECOK1_0824	30.3	264	181	3	3	264	2	264	5.2e-28	123.6
lcl|NC_013198.1_prot_WP_014568892.1_38	iUTI89_1310.UTI89_C0825	30.3	264	181	3	3	264	2	264	5.2e-28	123.6
lcl|NC_013198.1_prot_WP_014568892.1_38	iUMN146_1321.UM146_13540	30.3	264	181	3	3	264	2	264	5.2e-28	123.6
lcl|NC_013198.1_prot_WP_014568892.1_38	iECS88_1305.ECS88_0839	30.3	264	181	3	3	264	2	264	5.2e-28	123.6
lcl|NC_013198.1_prot_WP_014568892.1_38	iSBO_1134.SBO_0712	30.4	263	180	3	3	263	2	263	5.2e-28	123.6
lcl|NC_013198.1_prot_WP_014568892.1_38	iECP_1309.ECP_0835	30.3	264	181	3	3	264	2	264	5.2e-28	123.6
lcl|NC_013198.1_prot_WP_014568892.1_38	iECSF_1327.ECSF_0746	30.3	264	181	3	3	264	2	264	5.2e-28	123.6
lcl|NC_013198.1_prot_WP_014568892.1_38	iECED1_1282.ECED1_0786	30.3	264	181	3	3	264	2	264	5.2e-28	123.6
lcl|NC_013198.1_prot_WP_014568892.1_38	iSbBS512_1146.SbBS512_E2526	30.4	263	180	3	3	263	2	263	5.2e-28	123.6
lcl|NC_013198.1_prot_WP_014568892.1_38	iECNA114_1301.ECNA114_0764	30.3	264	181	3	3	264	2	264	5.2e-28	123.6
lcl|NC_013198.1_prot_WP_014568892.1_38	iE2348C_1286.E2348C_0773	30.3	264	181	3	3	264	2	264	5.2e-28	123.6
lcl|NC_013198.1_prot_WP_014568892.1_38	iAPECO1_1312.APECO1_1271	30.3	264	181	3	3	264	2	264	5.2e-28	123.6
lcl|NC_013198.1_prot_WP_014568892.1_38	iNRG857_1313.NRG857_03685	30.3	264	181	3	3	264	2	264	6.8e-28	123.2
lcl|NC_013198.1_prot_WP_014568892.1_38	iLF82_1304.LF82_2649	30.3	264	181	3	3	264	2	264	6.8e-28	123.2
lcl|NC_013198.1_prot_WP_014568892.1_38	iEKO11_1354.EKO11_3063	30.4	263	180	3	3	263	2	263	1.2e-27	122.5
lcl|NC_013198.1_prot_WP_014568892.1_38	iECO26_1355.ECO26_0949	30.4	263	180	3	3	263	2	263	1.2e-27	122.5
lcl|NC_013198.1_prot_WP_014568892.1_38	iEC042_1314.EC042_0911	30.4	263	180	3	3	263	2	263	1.2e-27	122.5
lcl|NC_013198.1_prot_WP_014568892.1_38	iECUMN_1333.ECUMN_1010	30.4	263	180	3	3	263	2	263	1.2e-27	122.5
lcl|NC_013198.1_prot_WP_014568892.1_38	iWFL_1372.ECW_m0880	30.4	263	180	3	3	263	2	263	1.2e-27	122.5
lcl|NC_013198.1_prot_WP_014568892.1_38	iEC55989_1330.EC55989_0867	30.4	263	180	3	3	263	2	263	1.2e-27	122.5
lcl|NC_013198.1_prot_WP_014568892.1_38	iEcE24377_1341.EcE24377A_0893	30.4	263	180	3	3	263	2	263	1.2e-27	122.5
lcl|NC_013198.1_prot_WP_014568892.1_38	iUMNK88_1353.UMNK88_862	30.4	263	180	3	3	263	2	263	1.2e-27	122.5
lcl|NC_013198.1_prot_WP_014568892.1_38	iECIAI39_1322.ECIAI39_0799	30.4	263	180	3	3	263	2	263	1.2e-27	122.5
lcl|NC_013198.1_prot_WP_014568892.1_38	iECW_1372.ECW_m0880	30.4	263	180	3	3	263	2	263	1.2e-27	122.5
lcl|NC_013198.1_prot_WP_014568892.1_38	iEcSMS35_1347.EcSMS35_0847	30.4	263	180	3	3	263	2	263	1.2e-27	122.5
lcl|NC_013198.1_prot_WP_014568892.1_38	iECO111_1330.ECO111_0890	30.4	263	180	3	3	263	2	263	1.2e-27	122.5
lcl|NC_013198.1_prot_WP_014568892.1_38	iEcHS_1320.EcHS_A0880	30.4	263	180	3	3	263	2	263	1.2e-27	122.5
lcl|NC_013198.1_prot_WP_014568892.1_38	iECSP_1301.ECSP_0920	30.4	263	180	3	3	263	2	263	1.5e-27	122.1
lcl|NC_013198.1_prot_WP_014568892.1_38	iZ_1308.Z1044	30.4	263	180	3	3	263	2	263	1.5e-27	122.1
lcl|NC_013198.1_prot_WP_014568892.1_38	iECSE_1348.ECSE_0880	30.4	263	180	3	3	263	2	263	1.5e-27	122.1
lcl|NC_013198.1_prot_WP_014568892.1_38	iECs_1301.ECs0899	30.4	263	180	3	3	263	2	263	1.5e-27	122.1
lcl|NC_013198.1_prot_WP_014568892.1_38	iECH74115_1262.ECH74115_0971	30.4	263	180	3	3	263	2	263	1.5e-27	122.1
lcl|NC_013198.1_prot_WP_014568892.1_38	iG2583_1286.G2583_1050	30.4	263	180	3	3	263	2	263	1.5e-27	122.1
lcl|NC_013198.1_prot_WP_014568892.1_38	iSF_1195.SF0772	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iECB_1328.ECB_00789	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iEcDH1_1363.EcDH1_2820	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iECIAI1_1343.ECIAI1_0861	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iS_1188.S0815	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iECBD_1354.ECBD_2801	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iECDH1ME8569_1439.ECDH1ME8569_0775	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iB21_1397.B21_00806	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iSSON_1240.SSON_0804	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iECDH10B_1368.ECDH10B_0891	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iECD_1391.ECD_00789	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iETEC_1333.ETEC_0889	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iY75_1357.Y75_RS04280	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iSFV_1184.SFV_0805	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iSFxv_1172.SFxv_0842	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iBWG_1329.BWG_0675	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iAF1260.b0822	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iJO1366.b0822	30.0	263	181	3	3	263	2	263	3.4e-27	120.9
lcl|NC_013198.1_prot_WP_014568892.1_38	iEcolC_1368.EcolC_2822	30.0	263	181	3	3	263	2	263	1.7e-26	118.6
lcl|NC_013198.1_prot_WP_005695851.1_42	iYL1228.KPN_00440	39.1	179	107	2	6	184	7	183	1.2e-32	138.7
lcl|NC_013198.1_prot_WP_005695851.1_42	iYO844.BSU40850	35.0	183	117	2	2	184	4	184	3.5e-29	127.1
lcl|NC_013198.1_prot_WP_014568901.1_51	iAF692.Mbar_A2616	25.4	228	159	6	9	235	21	238	7.4e-10	63.2
lcl|NC_013198.1_prot_WP_005687546.1_53	iLJ478.TM1062	34.2	559	329	12	50	596	32	563	1.0e-79	296.6
lcl|NC_013198.1_prot_WP_005687550.1_55	iHN637.CLJU_RS05705	50.9	216	105	1	1	216	1	215	2.2e-53	207.6
lcl|NC_013198.1_prot_WP_014568903.1_56	iJN746.PP_3378	44.2	312	168	5	2	312	4	310	7.1e-64	243.0
lcl|NC_013198.1_prot_WP_014568903.1_56	iYO844.BSU22110	43.9	312	170	4	3	313	4	311	8.2e-60	229.6
lcl|NC_013198.1_prot_57	iYO844.BSU12300	54.9	173	74	1	3	175	4	172	5.7e-54	210.7
lcl|NC_013198.1_prot_WP_005710812.1_58	iLJ478.TM0069	58.3	355	146	2	4	357	1	354	1.2e-128	458.4
lcl|NC_013198.1_prot_WP_014568906.1_59	iLJ478.TM0068	49.1	525	261	4	13	535	12	532	1.3e-145	515.4
lcl|NC_013198.1_prot_WP_014568909.1_62	iLJ478.TM0067	41.0	339	195	3	3	337	2	339	4.1e-70	263.8
lcl|NC_013198.1_prot_WP_014568913.1_66	iYO844.BSU03070	25.8	430	292	9	18	431	17	435	6.8e-20	97.4
lcl|NC_013198.1_prot_WP_005687573.1_67	iECW_1372.ECW_m0548	26.9	242	163	9	150	384	80	314	3.5e-09	61.6
lcl|NC_013198.1_prot_WP_005687573.1_67	iWFL_1372.ECW_m0548	26.9	242	163	9	150	384	80	314	3.5e-09	61.6
lcl|NC_013198.1_prot_WP_014568918.1_73	iAF692.Mbar_A3252	29.5	430	279	12	1	421	1	415	1.1e-35	149.8
lcl|NC_013198.1_prot_WP_005687395.1_77	iYO844.BSU33800	64.9	211	74	0	4	214	1	211	1.7e-69	261.2
lcl|NC_013198.1_prot_WP_005687395.1_77	iYO844.BSU33700	62.1	214	81	0	4	217	1	214	6.8e-66	249.2
lcl|NC_013198.1_prot_WP_014568920.1_78	iYO844.BSU33810	56.9	299	128	1	6	304	5	302	1.6e-97	354.8
lcl|NC_013198.1_prot_WP_014568920.1_78	iYO844.BSU33710	52.6	304	143	1	2	305	3	305	7.2e-90	329.3
lcl|NC_013198.1_prot_WP_014568920.1_78	iSB619.SA_RS12835	52.2	301	142	1	6	304	5	305	1.2e-87	322.0
lcl|NC_013198.1_prot_WP_005687392.1_79	iYO844.BSU33820	62.3	204	77	0	1	204	4	207	7.9e-64	242.3
lcl|NC_013198.1_prot_WP_005687392.1_79	iYO844.BSU33720	61.2	201	78	0	4	204	7	207	2.5e-62	237.3
lcl|NC_013198.1_prot_WP_005687392.1_79	iSB619.SA_RS12840	57.8	204	86	0	1	204	1	204	9.0e-60	228.8
lcl|NC_013198.1_prot_WP_005687389.1_80	iYO844.BSU33830	60.0	375	150	0	7	381	1	375	5.1e-131	466.5
lcl|NC_013198.1_prot_WP_005687389.1_80	iYO844.BSU33730	58.1	375	156	1	7	380	1	375	3.2e-125	447.2
lcl|NC_013198.1_prot_WP_005687389.1_80	iSB619.SA_RS12845	56.8	375	161	1	7	381	1	374	3.0e-123	440.7
lcl|NC_013198.1_prot_WP_014568923.1_83	iYL1228.KPN_03835	37.4	580	341	10	30	592	157	731	1.3e-82	306.2
lcl|NC_013198.1_prot_WP_014568923.1_83	iPC815.YPO3820	36.0	589	346	9	33	592	196	782	8.0e-80	297.0
lcl|NC_013198.1_prot_WP_014568923.1_83	iLF82_1304.LF82_3723	36.5	581	345	11	30	592	154	728	2.0e-78	292.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iECIAI39_1322.ECIAI39_3950	36.5	581	345	11	30	592	154	728	2.0e-78	292.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iECP_1309.ECP_3562	36.5	581	345	11	30	592	154	728	2.0e-78	292.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iNRG857_1313.NRG857_17200	36.5	581	345	11	30	592	154	728	2.0e-78	292.4
lcl|NC_013198.1_prot_WP_014568923.1_83	ic_1306.c4262	36.5	581	345	11	30	592	154	728	2.0e-78	292.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iECED1_1282.ECED1_4142	36.5	581	345	11	30	592	154	728	3.3e-78	291.6
lcl|NC_013198.1_prot_WP_014568923.1_83	iECABU_c1320.ECABU_c38990	36.5	581	345	11	30	592	154	728	4.4e-78	291.2
lcl|NC_013198.1_prot_WP_014568923.1_83	iEcolC_1368.EcolC_0247	36.2	578	346	10	32	592	157	728	4.4e-78	291.2
lcl|NC_013198.1_prot_WP_014568923.1_83	iE2348C_1286.E2348C_3709	36.3	581	346	11	30	592	154	728	4.4e-78	291.2
lcl|NC_013198.1_prot_WP_014568923.1_83	iECS88_1305.ECS88_3872	36.5	581	345	11	30	592	154	728	5.7e-78	290.8
lcl|NC_013198.1_prot_WP_014568923.1_83	iECOK1_1307.ECOK1_3898	36.5	581	345	11	30	592	154	728	5.7e-78	290.8
lcl|NC_013198.1_prot_WP_014568923.1_83	iSbBS512_1146.SbBS512_E3853	36.3	581	346	11	30	592	154	728	5.7e-78	290.8
lcl|NC_013198.1_prot_WP_014568923.1_83	iUTI89_1310.UTI89_C3984	36.5	581	345	11	30	592	154	728	5.7e-78	290.8
lcl|NC_013198.1_prot_WP_014568923.1_83	iUMNK88_1353.UMNK88_4239	36.3	581	346	11	30	592	154	728	5.7e-78	290.8
lcl|NC_013198.1_prot_WP_014568923.1_83	iUMN146_1321.UM146_17470	36.5	581	345	11	30	592	154	728	5.7e-78	290.8
lcl|NC_013198.1_prot_WP_014568923.1_83	iAPECO1_1312.APECO1_2985	36.5	581	345	11	30	592	154	728	5.7e-78	290.8
lcl|NC_013198.1_prot_WP_014568923.1_83	iS_1188.S4276	36.3	581	346	11	30	592	154	728	7.5e-78	290.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iSSON_1240.SSON_3707	36.3	581	346	11	30	592	154	728	7.5e-78	290.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iZ_1308.Z4843	36.3	581	346	11	30	592	154	728	7.5e-78	290.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iSF_1195.SF3487	36.3	581	346	11	30	592	154	728	7.5e-78	290.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iECSP_1301.ECSP_4425	36.3	581	346	11	30	592	154	728	7.5e-78	290.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iEcE24377_1341.EcE24377A_3951	36.3	581	346	11	30	592	154	728	7.5e-78	290.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iSFxv_1172.SFxv_3803	36.3	581	346	11	30	592	154	728	7.5e-78	290.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iECs_1301.ECs4318	36.3	581	346	11	30	592	154	728	7.5e-78	290.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iECH74115_1262.ECH74115_4789	36.3	581	346	11	30	592	154	728	7.5e-78	290.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iECSE_1348.ECSE_3737	36.3	581	346	11	30	592	154	728	7.5e-78	290.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iECSF_1327.ECSF_3288	36.3	581	346	11	30	592	154	728	7.5e-78	290.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iECIAI1_1343.ECIAI1_3616	36.3	581	346	11	30	592	154	728	7.5e-78	290.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iSFV_1184.SFV_3472	36.3	581	346	11	30	592	154	728	7.5e-78	290.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iEC55989_1330.EC55989_3877	36.3	581	346	11	30	592	154	728	7.5e-78	290.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iEcSMS35_1347.EcSMS35_3752	36.3	581	346	11	30	592	154	728	7.5e-78	290.4
lcl|NC_013198.1_prot_WP_014568923.1_83	iECO103_1326.ECO103_4189	35.9	585	343	11	30	592	154	728	1.3e-77	289.7
lcl|NC_013198.1_prot_WP_014568923.1_83	iECBD_1354.ECBD_0272	35.6	585	345	10	30	592	154	728	1.7e-77	289.3
lcl|NC_013198.1_prot_WP_014568923.1_83	iECDH1ME8569_1439.ECDH1ME8569_3346	35.6	585	345	10	30	592	154	728	1.7e-77	289.3
lcl|NC_013198.1_prot_WP_014568923.1_83	iECW_1372.ECW_m3730	36.3	581	346	11	30	592	154	728	1.7e-77	289.3
lcl|NC_013198.1_prot_WP_014568923.1_83	iECDH10B_1368.ECDH10B_3643	35.6	585	345	10	30	592	154	728	1.7e-77	289.3
lcl|NC_013198.1_prot_WP_014568923.1_83	iEKO11_1354.EKO11_0272	36.3	581	346	11	30	592	154	728	1.7e-77	289.3
lcl|NC_013198.1_prot_WP_014568923.1_83	iECNA114_1301.ECNA114_3578	36.3	581	346	11	30	592	154	728	1.7e-77	289.3
lcl|NC_013198.1_prot_WP_014568923.1_83	iEcDH1_1363.EcDH1_0246	35.6	585	345	10	30	592	154	728	1.7e-77	289.3
lcl|NC_013198.1_prot_WP_014568923.1_83	iY75_1357.Y75_RS19875	35.6	585	345	10	30	592	154	728	1.7e-77	289.3
lcl|NC_013198.1_prot_WP_014568923.1_83	iWFL_1372.ECW_m3730	36.3	581	346	11	30	592	154	728	1.7e-77	289.3
lcl|NC_013198.1_prot_WP_014568923.1_83	iBWG_1329.BWG_3160	35.6	585	345	10	30	592	154	728	1.7e-77	289.3
lcl|NC_013198.1_prot_WP_014568923.1_83	iJO1366.b3469	35.6	585	345	10	30	592	154	728	1.7e-77	289.3
lcl|NC_013198.1_prot_WP_014568923.1_83	iAF1260.b3469	35.6	585	345	10	30	592	154	728	1.7e-77	289.3
lcl|NC_013198.1_prot_WP_014568923.1_83	iECO111_1330.ECO111_4277	36.1	581	347	11	30	592	154	728	2.2e-77	288.9
lcl|NC_013198.1_prot_WP_014568923.1_83	iECO26_1355.ECO26_4556	36.1	581	347	11	30	592	154	728	2.2e-77	288.9
lcl|NC_013198.1_prot_WP_014568923.1_83	iECB_1328.ECB_03318	36.1	581	347	11	30	592	154	728	2.2e-77	288.9
lcl|NC_013198.1_prot_WP_014568923.1_83	iECD_1391.ECD_03318	36.1	581	347	11	30	592	154	728	2.2e-77	288.9
lcl|NC_013198.1_prot_WP_014568923.1_83	iB21_1397.B21_03271	36.1	581	347	11	30	592	154	728	2.2e-77	288.9
